batter,avg_pa,babip,rolling_xBA,momentum,matchup_score,l10_hit_rate,season_hit_rate,avg_vs_L,avg_vs_R,streak_len,stand
680777,15.361702,0.35083225,0.307,85.166664,0.34614283,0.7,0.65,0.2907608695652174,0.25519630484988454,2,R
640492,8.223301,0.3271605,0.3648,75.92105,-0.15443394,0.5,0.625,0.21238938053097345,0.2767857142857143,0,R
663647,14.799043,0.3243744,0.4015294,85.58572,-0.62938523,0.5,0.41025641025641024,0.2813299232736573,0.24119241192411925,0,R
656582,13.691083,0.32702237,0.25,76.06923,0.07180861,0.2,0.3333333333333333,0.2445054945054945,0.2338403041825095,0,R
642708,12.583578,0.3627204,0.25,80.77,-0.2398941,0.7,0.6774193548387096,0.29653679653679654,0.26666666666666666,0,R
695336,13.9430895,0.368,0.25,78.8,-1.5014027,0.2,0.4166666666666667,0.23469387755102042,0.24333333333333335,0,R
701675,12.657143,0.3188406,0.3064,80.166664,-0.6113299,0.6,0.5454545454545454,0.3541666666666667,0.20245398773006135,1,L
553869,13.231884,0.35070422,0.25,79.6,-0.6907903,0.4,0.42857142857142855,0.2222222222222222,0.2769028871391076,0,R
677870,13.085107,0.3245033,0.25,84.18,-0.7791374,0.4,0.3684210526315789,0.22105263157894736,0.21153846153846154,0,R
805249,12.545455,0.328,0.25,74.79412,-0.92318505,0.2,0.21428571428571427,0.20481927710843373,0.22535211267605634,0,R
666160,12.922481,0.3632761,0.11345454,82.47369,0.47740293,0.5,0.6818181818181818,0.2087912087912088,0.2700534759358289,0,L
660162,14.390558,0.37530267,0.25,81.32105,0.1501128,0.4,0.4090909090909091,0.2231404958677686,0.252442996742671,0,L
666139,15.971939,0.36609337,0.25,80.52353,-0.1296361,0.7,0.4318181818181818,0.2073170731707317,0.2658802177858439,2,L
682987,10.466666,0.25,0.25,87.18235,-1.0530474,0.2,0.2727272727272727,0.0,0.21428571428571427,0,L
671732,15.309589,0.33512786,0.25,84.025,0.040943895,0.3,0.44680851063829785,0.23387096774193547,0.24419778002018164,0,L
687515,9.769231,0.44444445,0.3518,84.56,0.22545932,0.7,0.6666666666666666,0.2872340425531915,0.23943661971830985,1,R
676356,12.62431,0.33333334,0.2317,81.95556,-0.4787958,0.5,0.5641025641025641,0.23,0.26,0,R
669398,8.037037,0.41666666,0.25,84.8,-6.410542,0.3,0.36363636363636365,0.0,0.22807017543859648,0,L
571970,17.05149,0.31726283,0.25,83.925,1.7571845,0.6,0.6,0.19003115264797507,0.25418060200668896,2,L
691723,13.4375,0.30084747,0.25,84.707695,-0.83901256,0.6,0.4634146341463415,0.24305555555555555,0.17993079584775087,0,R
669369,9.009259,0.36666667,0.25,63.46154,-0.30649847,0.4,0.375,0.20833333333333334,0.2740740740740741,1,R
666971,15.294382,0.32446352,0.25,82.89474,0.018551813,0.5,0.5416666666666666,0.31453362255965295,0.2506350550381033,0,R
681351,14.672414,0.33233532,0.25,78.15,-1.0082523,0.4,0.48484848484848486,0.24793388429752067,0.23036093418259024,0,R
608701,12.2264805,0.37387386,0.25,80.93846,0.01993481,0.1,0.20588235294117646,0.27684964200477324,0.23322683706070288,0,R
621550,11.841808,0.30054644,0.25,86.49412,0.2942952,0.2,0.3333333333333333,0.20270270270270271,0.19457013574660634,1,R
694224,5.0,0.33333334,0.25,85.15,5.101372,0.5,0.6,0.5,0.2,1,R
682634,9.5625,0.28,0.25,86.80909,-2.837301,0.4,0.0,0.25,0.12903225806451613,0,R
650968,8.949368,0.2739726,0.37635714,81.37778,5.6168694,0.5,0.375,0.3,0.22388059701492538,0,R
655316,13.381579,0.35103926,0.2612,74.94,-0.5114066,0.8,0.5161290322580645,0.26291079812206575,0.25485436893203883,1,R
622268,9.25,0.11111111,0.25,87.005554,-0.6398775,0.1,0.0,0.2,0.06666666666666667,0,L
663967,7.780488,0.2962963,0.25,78.583336,-0.3624681,0.3,0.3333333333333333,0.2727272727272727,0.19607843137254902,0,L
666181,12.322314,0.35258964,0.25,88.0,0.016643275,0.1,0.27906976744186046,0.15789473684210525,0.23564593301435408,0,L
823550,10.5,0.2857143,0.25,82.942856,-0.5764884,0.3,0.3,0.0,0.25,0,L
666023,14.06689,0.34020618,0.25,81.2,-0.35372204,0.3,0.4,0.2785714285714286,0.2585438335809807,0,R
678391,9.394366,0.28695652,0.2728,77.73,-0.84039855,0.4,0.5365853658536586,0.26666666666666666,0.21897810218978103,0,L
664731,9.111111,0.4,0.25,77.718185,0.86390483,0.5,0.5,0.375,0.21875,1,R
642086,13.643874,0.33915213,0.25,83.958824,0.27503467,0.6,0.5909090909090909,0.23651452282157676,0.2796803652968037,3,L
694374,11.821782,0.33333334,0.25,84.15263,-1.0985032,0.5,0.4444444444444444,0.24489795918367346,0.20987654320987653,2,R
669289,12.337314,0.30570653,0.1715,79.325,-0.2993322,0.4,0.45454545454545453,0.2684931506849315,0.24558303886925795,1,R
667472,11.492754,0.36795253,0.25,86.042854,-0.82179356,0.5,0.4473684210526316,0.27705627705627706,0.23322683706070288,1,R
657136,13.687117,0.36600307,0.25,85.6,-0.3717268,0.6,0.5909090909090909,0.2357142857142857,0.2578947368421053,2,R
623168,10.623854,0.32019705,0.10014286,76.59565,-0.3432331,0.1,0.37037037037037035,0.35,0.20512820512820512,0,L
670770,16.486937,0.31569344,0.25,79.43846,0.37603784,0.3,0.5116279069767442,0.2742382271468144,0.2502127659574468,0,L
673962,15.083798,0.3801956,0.4526,79.72667,-0.11035567,0.6,0.66,0.28662420382165604,0.27,4,R
573262,14.970589,0.3137931,0.25,87.50667,0.45164698,0.5,0.5294117647058824,0.19343065693430658,0.24954792043399637,0,L
694384,16.573002,0.32328483,0.2446,85.165215,0.10567336,0.7,0.6538461538461539,0.2425249169435216,0.27089627391742194,4,L
665742,18.749514,0.35642663,0.25,89.25714,1.7940218,0.8,0.7567567567567568,0.2607260726072607,0.2979423868312757,1,L
693409,6.0,0.2857143,0.26733333,84.57,-8.791863,0.3,0.0,0.2857142857142857,0.17391304347826086,0,L
596142,14.10917,0.30054644,0.25,79.75,0.5706908,0.3,0.5,0.2530612244897959,0.2127659574468085,0,R
685133,11.444445,0.45945945,0.25,77.51667,-1.9022477,0.5,1.0,0.3333333333333333,0.2631578947368421,2,L
688363,11.861386,0.26857144,0.2581,79.39445,-0.9783553,0.4,0.41379310344827586,0.18518518518518517,0.20491803278688525,1,L
672284,13.996528,0.37181997,0.25,81.8875,-0.44904342,0.5,0.47368421052631576,0.23668639053254437,0.24064171122994651,3,L
643396,12.937186,0.34623656,0.31518182,79.42381,-0.34997645,0.4,0.32,0.2298507462686567,0.28202368137782563,0,R
644433,10.657895,0.3432836,0.25,77.0,0.3079362,0.5,0.75,0.20833333333333334,0.2235294117647059,0,R
622761,12.423581,0.3436754,0.25,76.45294,-1.5311648,0.6,0.48,0.26523297491039427,0.22077922077922077,0,R
681508,10.746479,0.27027026,0.25,73.03333,-0.43210548,0.6,0.6666666666666666,0.23255813953488372,0.19491525423728814,1,L
681715,12.714286,0.37688443,0.25,85.685715,0.5762099,0.4,0.3939393939393939,0.25517241379310346,0.2552083333333333,1,R
678489,12.202899,0.25,0.25,83.19,-1.5053452,0.2,0.42424242424242425,0.18518518518518517,0.15625,0,R
676914,14.329787,0.3180723,0.25,78.808334,0.20149685,0.2,0.2647058823529412,0.19745222929936307,0.22103004291845493,0,R
686823,11.247232,0.3203125,0.19078572,78.52857,-0.48921707,0.3,0.3,0.226890756302521,0.28029197080291973,0,L
677060,12.1,0.35714287,0.25,82.1,-1.8616866,0.5,0.6,0.125,0.19047619047619047,0,R
575929,16.422785,0.38356164,0.25,72.10714,0.8417989,0.8,0.6415094339622641,0.29745042492917845,0.2620889748549323,7,R
642350,13.836,0.33426183,0.25,79.99167,-0.12219773,0.3,0.4,0.20192307692307693,0.20648464163822525,0,R
682177,13.383674,0.3292683,0.25,77.77059,-0.16592698,0.5,0.6444444444444445,0.23770491803278687,0.21428571428571427,0,L
641343,13.454268,0.3442623,0.25,80.85,0.07249371,0.9,0.6956521739130435,0.24390243902439024,0.22784810126582278,0,L
656537,11.44,0.36818182,0.25,83.916664,-0.085685074,0.5,0.4375,0.26993865030674846,0.20080321285140562,2,R
665861,9.774194,0.2244898,0.25,71.55,-2.1122928,0.1,0.23529411764705882,0.16666666666666666,0.1568627450980392,0,R
681393,14.705882,0.37362638,0.25,82.78095,-0.17546515,0.6,0.5714285714285714,0.20634920634920634,0.26327433628318586,1,R
700246,12.377778,0.28070176,0.25,81.2625,-1.827145,0.5,0.45454545454545453,0.1276595744680851,0.18604651162790697,0,R
657757,14.182404,0.29979467,0.4377,87.17647,-0.41950193,0.8,0.5510204081632653,0.22262773722627738,0.2430795847750865,3,L
682668,10.6470585,0.30379745,0.3235,91.95,-2.3315961,0.3,0.4166666666666667,0.2222222222222222,0.2383177570093458,1,R
641598,15.030581,0.30882353,0.25,85.88182,0.16404778,0.3,0.38461538461538464,0.25770308123249297,0.19400630914826497,1,R
701678,9.703704,0.30952382,0.305,82.8875,-0.1966798,0.5,0.4583333333333333,0.1891891891891892,0.2413793103448276,1,R
807799,14.304843,0.34519956,0.29425,87.09091,0.6279746,0.4,0.5,0.241635687732342,0.30852211434735705,0,L
624641,12.046667,0.3716981,0.25,79.18235,0.37711465,0.4,0.5161290322580645,0.2891246684350133,0.24691358024691357,1,R
675961,11.07595,0.30597016,0.25,74.9375,-2.185293,0.3,0.25,0.14754098360655737,0.22695035460992907,0,R
665489,16.146067,0.36376503,0.3617,82.19474,0.84074426,0.6,0.6666666666666666,0.32105263157894737,0.30145661811272956,4,R
642201,10.368421,0.33050847,0.25,81.75,-0.020077009,0.7,0.5517241379310345,0.2535211267605634,0.23333333333333334,0,R
679529,17.730022,0.3220859,0.21883333,83.21875,0.17677101,0.5,0.5,0.23897911832946636,0.22955974842767296,2,R
677800,14.637463,0.359375,0.25,78.72222,0.48838943,0.6,0.6481481481481481,0.25906735751295334,0.2591324200913242,0,L
664059,9.370629,0.3173913,0.2623,79.625,-1.0102843,0.3,0.2692307692307692,0.2617801047120419,0.2109375,0,R
700337,14.040541,0.32738096,0.25,78.84,-0.9142597,0.2,0.32432432432432434,0.2981366459627329,0.22818791946308725,0,R
506702,10.0,0.2195122,0.25,74.84286,-1.2551417,0.3,0.2857142857142857,0.13636363636363635,0.12727272727272726,0,R
663584,8.131579,0.26785713,0.25,70.1,-1.6129608,0.2,0.16666666666666666,0.10526315789473684,0.2028985507246377,0,R
682674,6.0,0.1,0.25,77.675,-2.852631,0.14285714285714285,0.0,0.125,0.0,0,R
595978,11.134884,0.25641027,0.1835,74.48,-1.7498751,0.3,0.5,0.19665271966527198,0.16828478964401294,1,R
660688,13.172043,0.2818854,0.38463637,88.94211,-0.6003418,0.8,0.5882352941176471,0.28133704735376047,0.24616956077630234,7,R
670097,12.341935,0.27312776,0.25,82.57333,-0.5948006,0.3,0.125,0.2357142857142857,0.16736401673640167,1,R
656716,13.646789,0.315847,0.258,81.23158,-0.7035422,0.6,0.5151515151515151,0.25136612021857924,0.23601398601398602,0,L
624428,12.65459,0.3017341,0.25,81.37778,-0.45387006,0.4,0.36363636363636365,0.19642857142857142,0.2512413108242304,2,L
686765,13.835821,0.4028777,0.25,80.17857,0.10319435,0.8,0.8333333333333334,0.3559322033898305,0.2413793103448276,0,L
683679,10.428572,0.25,0.2500909,81.32632,0.7055404,0.5,0.5,0.125,0.27586206896551724,1,R
669707,14.756667,0.3474026,0.25,78.52857,-0.3588691,0.6,0.5454545454545454,0.26101694915254237,0.23328380386329867,0,R
673490,17.29394,0.31835687,0.25,77.35,0.08876326,0.4,0.4444444444444444,0.27873563218390807,0.23291139240506328,3,R
691785,11.947917,0.31016043,0.21308333,81.88947,-0.9235196,0.5,0.5416666666666666,0.19047619047619047,0.23333333333333334,0,L
543309,13.291667,0.32427186,0.3359,78.6,0.12794086,0.6,0.5925925925925926,0.23954372623574144,0.24058919803600654,2,R
686217,15.213568,0.33364928,0.2628,84.23044,0.0010140203,0.7,0.6530612244897959,0.2545454545454545,0.27895752895752896,1,L
665966,14.939394,0.3483871,0.25,80.53125,-0.5330915,0.6,0.5714285714285714,0.2733812949640288,0.232620320855615,2,R
665953,12.675675,0.2585034,0.25,80.6875,-0.3954021,0.1,0.18181818181818182,0.2268041237113402,0.1896551724137931,0,R
693307,14.463768,0.36842105,0.25,88.42,0.23059542,0.5,0.56,0.27040816326530615,0.25806451612903225,0,R
545341,11.575758,0.34138972,0.4125,84.29,-0.24773358,0.5,0.4482758620689655,0.2927835051546392,0.2414448669201521,2,R
687093,13.785714,0.31343284,0.1939,78.68,-0.2626164,0.5,0.5,0.24742268041237114,0.23699421965317918,0,R
666152,12.739337,0.3188406,0.36254546,74.7625,-0.18695463,0.5,0.525,0.2127659574468085,0.23908918406072105,0,L
682985,17.688597,0.41274816,0.25,79.125,0.535482,0.8,0.7321428571428571,0.25054945054945055,0.28742994395516414,1,L
666624,14.276923,0.33333334,0.25,76.83572,-0.14095424,0.4,0.42105263157894735,0.21467391304347827,0.22886133032694475,1,R
641857,17.214844,0.36570248,0.37527272,82.87647,-0.16449414,0.2,0.42857142857142855,0.22964509394572025,0.24164724164724163,0,L
660670,17.968481,0.39976552,0.25,84.08462,0.9070095,0.7,0.6666666666666666,0.2747603833865815,0.3220675944333996,0,R
643289,12.183486,0.32142857,0.2678,76.53333,0.20833379,0.6,0.6481481481481481,0.29,0.26587301587301587,0,R
805808,17.236364,0.3419355,0.25,80.7875,0.42947784,0.7,0.7358490566037735,0.2413793103448276,0.30714285714285716,2,L
664954,9.783784,0.27941176,0.25,79.86842,-1.8113635,0.3,0.48,0.3488372093023256,0.16993464052287582,0,L
545361,18.829033,0.3682243,0.3199091,85.511765,0.9472677,0.5,0.625,0.23983739837398374,0.24760765550239233,3,R
669224,14.959731,0.29876977,0.25,80.02308,0.116478495,0.3,0.43902439024390244,0.21544715447154472,0.2288135593220339,1,L
687263,16.053738,0.34687155,0.3207,85.95,0.28147525,0.7,0.631578947368421,0.290625,0.2387202625102543,2,R
699013,11.333333,0.33333334,0.25,88.0,-1.5727904,0.3333333333333333,0.0,0.0,0.16666666666666666,0,R
663586,17.22779,0.37962964,0.25,87.55454,0.53348416,0.5,0.5263157894736842,0.2743589743589744,0.2665639445300462,0,R
668670,13.311111,0.3026316,0.25,79.30769,0.07418412,0.5,0.4117647058823529,0.21363636363636362,0.2081967213114754,1,R
678882,14.036458,0.3587082,0.3502,87.5,0.22773816,0.8,0.7058823529411765,0.23380281690140844,0.27226202661207777,1,R
666176,14.711111,0.31707317,0.4683,88.1875,0.25375155,0.4,0.6428571428571429,0.2656826568265683,0.22318526543878656,1,R
687221,11.703704,0.36936936,0.25,87.575,-0.4069858,0.3,0.5333333333333333,0.23636363636363636,0.23353293413173654,1,L
681546,14.042403,0.34382567,0.25,80.50833,0.008496514,0.5,0.4074074074074074,0.21393034825870647,0.21360759493670886,0,L
671739,14.173077,0.3506276,0.20490909,84.27,-0.1060296,0.7,0.6111111111111112,0.2710843373493976,0.276326207442597,5,L
663968,12.117647,0.38502672,0.282,80.856,-0.6226518,0.3,0.47058823529411764,0.2929936305732484,0.3023952095808383,0,L
672761,15.408,0.3043478,0.25,78.18,-0.5151284,0.5,0.41025641025641024,0.23684210526315788,0.231496062992126,1,L
672724,12.1,0.2910663,0.25,84.064285,-1.4626807,0.6,0.5531914893617021,0.1827956989247312,0.21038961038961038,4,R
702332,13.606383,0.28237793,0.2924,75.564705,-0.78159,0.2,0.4489795918367347,0.23780487804878048,0.24768518518518517,0,R
641680,14.1662655,0.29606625,0.25,77.21667,-0.5945246,0.3,0.5,0.26,0.23264907135874877,2,L
668723,11.446428,0.3452381,0.25,80.094444,0.6206913,0.5,0.43333333333333335,0.3037974683544304,0.17857142857142858,0,R
663330,8.205882,0.39097744,0.25,83.475,1.1052623,0.1,0.2857142857142857,0.28342245989304815,0.1746031746031746,0,R
663837,16.143267,0.3381468,0.25,75.94444,0.06115821,0.5,0.525,0.2727272727272727,0.25,0,R
682848,13.886076,0.30113637,0.25,77.33125,-0.9655944,0.4,0.5,0.16666666666666666,0.234375,0,L
645277,16.345415,0.3109118,0.25,76.76087,-0.023132171,0.4,0.631578947368421,0.32454361054766734,0.24274013402829486,0,R
605244,8.8125,0.22222222,0.25,88.708336,-0.4183029,0.2,0.25,0.16666666666666666,0.08695652173913043,0,R
592663,15.79661,0.37032968,0.3861,89.72,-0.085096866,0.4,0.5428571428571428,0.25,0.2666025024061598,2,R
624585,16.59434,0.3459596,0.34791666,79.98182,1.1968844,0.5,0.6730769230769231,0.26744186046511625,0.23524150268336314,2,R
621566,19.07091,0.36837608,0.25,75.55,0.60572535,0.4,0.7543859649122807,0.27154471544715447,0.2753824756606398,0,L
662139,15.257908,0.29931194,0.25,85.39231,-0.12931055,0.7,0.6274509803921569,0.28,0.21270962047661077,0,L
690993,13.507289,0.34078947,0.31854546,79.97143,-0.21183503,0.3,0.6078431372549019,0.2706766917293233,0.2609603340292276,0,L
680776,16.458948,0.36688852,0.25,79.433334,0.36633632,0.5,0.5510204081632653,0.23732251521298176,0.280688622754491,1,L
694212,14.106667,0.3051948,0.25,84.62778,-0.114733115,0.8,0.6136363636363636,0.2,0.23267326732673269,1,L
500743,11.38032,0.31235155,0.25,71.95556,-0.39970216,0.3,0.4117647058823529,0.29545454545454547,0.25379939209726443,0,R
690924,11.085107,0.32,0.25,81.80769,1.0681808,0.3,0.2222222222222222,0.26666666666666666,0.17073170731707318,0,R
669004,14.779411,0.30602783,0.25,89.11667,-0.07117731,0.2,0.3548387096774194,0.19196428571428573,0.22107674684994272,1,L
608348,14.110726,0.32512316,0.25,83.247055,-0.032911114,0.5,0.6341463414634146,0.2851063829787234,0.2436849925705795,1,R
673548,18.354979,0.39354187,0.25,81.945,0.63471574,0.4,0.5384615384615384,0.2828507795100223,0.27351097178683387,0,R
694728,14.303572,0.30952382,0.3376,84.833336,-2.9096153,0.6,0.3953488372093023,0.16363636363636364,0.21551724137931033,0,R
657041,15.96748,0.34538653,0.25,79.36154,0.7442579,0.2,0.38461538461538464,0.2966751918158568,0.22518676627534684,0,R
679845,10.954023,0.28445747,0.25,80.95385,-0.87160635,0.3,0.4230769230769231,0.23870967741935484,0.2222222222222222,0,R
545121,12.225926,0.31441048,0.1699,88.72857,-0.80942273,0.4,0.74,0.2917933130699088,0.2651072124756335,0,L
677588,13.427631,0.36082473,0.25,83.92727,-0.02855897,0.3,0.3953488372093023,0.2236842105263158,0.25268817204301075,0,L
605170,12.715686,0.33658537,0.25,84.25714,-0.087154746,0.2,0.45,0.26066350710900477,0.26255380200860834,0,L
681807,11.283089,0.3538874,0.25,85.5,0.3947447,0.4,0.4411764705882353,0.23692307692307693,0.25914634146341464,2,R
663538,15.723077,0.33759904,0.24308333,78.4,-0.034243613,0.6,0.7272727272727273,0.33867735470941884,0.27484989993328884,1,R
645302,12.101191,0.4111406,0.25,78.16111,0.4757604,0.4,0.5,0.2994652406417112,0.3252279635258359,0,R
664702,11.993266,0.33955857,0.25,80.45,-1.1913552,0.0,0.40476190476190477,0.25396825396825395,0.25396825396825395,0,R
690984,9.0625,0.2173913,0.25,73.436844,-2.2900965,0.2,0.2,0.1,0.18181818181818182,0,L
663616,14.898071,0.35382512,0.25,88.16,0.12887901,0.6,0.6,0.2235294117647059,0.2696969696969697,2,L
663743,11.2779455,0.28304598,0.25,81.564705,-0.9280051,0.6,0.6666666666666666,0.24324324324324326,0.22297297297297297,1,R
686554,11.0172415,0.3875,0.25,71.472725,-1.4038104,0.5,0.6,0.14285714285714285,0.23622047244094488,0,L
669394,14.404546,0.3507378,0.25,89.24,0.86865807,0.8,0.6415094339622641,0.23853211009174313,0.2591623036649215,1,R
805904,13.657143,0.32608697,0.25,79.442856,-0.20363122,0.2,0.42105263157894735,0.07142857142857142,0.22826086956521738,0,L
669236,13.285714,0.38916257,0.3828,86.916664,-0.52889085,0.7,0.6888888888888889,0.25,0.2943722943722944,2,R
656484,11.190476,0.32786885,0.25,76.4875,-0.33806497,0.5,0.5862068965517241,0.28888888888888886,0.2023121387283237,1,L
669699,9.039216,0.23762377,0.25,77.60526,-1.5036421,0.4,0.6,0.19047619047619047,0.20512820512820512,0,L
665877,10.034188,0.28723404,0.20345454,78.55789,-1.4199882,0.4,0.4642857142857143,0.16326530612244897,0.2727272727272727,2,R
516782,14.372937,0.37278107,0.25,82.6,-1.110607,0.7,0.7142857142857143,0.2953929539295393,0.25821596244131456,2,R
665561,12.217949,0.24223602,0.167,78.62727,-2.1279178,0.4,0.25,0.2647058823529412,0.17532467532467533,0,L
664728,12.077307,0.32458234,0.25,76.10588,-0.59013367,0.7,0.5434782608695652,0.22705314009661837,0.2512820512820513,1,L
666397,14.636076,0.374269,0.2881,82.63158,0.38925672,0.0,0.41304347826086957,0.2153846153846154,0.24287484510532836,0,L
686780,13.553489,0.33007336,0.2501,84.816666,-0.9076763,0.4,0.5454545454545454,0.2383177570093458,0.23043478260869565,0,R
680869,15.311111,0.3500967,0.25,82.10833,-0.20834535,0.4,0.6060606060606061,0.16170212765957448,0.24795640326975477,0,R
457705,16.885921,0.33525345,0.25,84.13,0.11359415,0.2,0.3333333333333333,0.24413145539906103,0.24554039874081846,0,R
703492,11.666667,0.0,0.25,88.0,-6.689651,0.0,0.0,0.0,0.0,0,R
691373,11.0,0.3529412,0.409,77.63809,0.5496964,0.5,0.6666666666666666,0.2,0.21428571428571427,0,R
702222,13.14,0.32110092,0.25,81.45789,-1.4920787,0.2,0.5,0.1111111111111111,0.2677165354330709,0,L
643376,14.69836,0.2746114,0.2871,88.435295,0.22368547,0.3,0.4722222222222222,0.21014492753623187,0.21951219512195122,0,R
607208,17.195377,0.37490436,0.25,82.35384,0.49613664,0.7,0.6481481481481481,0.28205128205128205,0.2944693572496263,0,R
669364,15.979591,0.37672812,0.32018182,74.84,0.003232725,0.9,0.7857142857142857,0.2755417956656347,0.32041343669250644,2,L
666018,15.522449,0.41025642,0.25,89.361115,1.1746556,0.7,0.5925925925925926,0.2484472049689441,0.29821717990275526,3,L
681198,14.285714,0.34228188,0.31158334,79.73478,1.4057683,0.7,0.6607142857142857,0.2222222222222222,0.30246913580246915,0,L
695600,15.014085,0.33846155,0.25,81.49,1.0029514,0.6,0.5,0.17307692307692307,0.2619047619047619,2,L
606192,16.431372,0.3934741,0.25,81.66923,0.985188,0.9,0.6730769230769231,0.28859060402684567,0.2601514108740537,5,R
669003,13.836364,0.38867924,0.25,84.85714,-0.30069104,0.7,0.4666666666666667,0.25263157894736843,0.23267326732673269,1,L
694362,11.035714,0.3802817,0.25,78.32353,0.55312073,0.7,0.7777777777777778,0.21052631578947367,0.2638888888888889,5,R
665833,16.844193,0.3748126,0.25,91.96364,0.29950958,0.6,0.6666666666666666,0.21052631578947367,0.24763903462749212,1,L
666969,16.511906,0.32682925,0.25,88.0,-0.1770383,0.2,0.46296296296296297,0.22943722943722944,0.23054545454545455,1,R
621020,16.2147,0.34201077,0.25,79.59333,-0.07771912,0.5,0.5094339622641509,0.2725225225225225,0.23441926345609065,1,R
681082,16.76,0.3228768,0.36607692,88.30625,0.34623942,0.9,0.6938775510204082,0.2606516290726817,0.2615273775216138,7,L
656305,17.33402,0.3475728,0.2897,86.28236,0.6554631,0.7,0.6037735849056604,0.26666666666666666,0.24205748865355523,5,R
805300,16.50909,0.32851985,0.26408333,82.155556,-0.5045552,0.4,0.4444444444444444,0.27350427350427353,0.23183391003460208,1,L
641487,17.743479,0.32164767,0.21972728,85.84375,0.61872697,0.4,0.5333333333333333,0.2563600782778865,0.25,1,L
802415,13.950617,0.35700196,0.22542857,82.577774,0.2311934,0.6,0.7358490566037735,0.2807017543859649,0.3101851851851852,0,L
671976,10.964286,0.32692307,0.2975,73.69474,-1.759549,0.6,0.5306122448979592,0.16666666666666666,0.24817518248175183,0,L
656555,16.320145,0.32473117,0.25,87.1875,0.281384,0.5,0.40425531914893614,0.20491803278688525,0.23482428115015974,2,R
669397,11.576792,0.2948929,0.25,81.3,-1.7156348,0.5,0.4444444444444444,0.23770491803278687,0.21805792163543442,2,R
691740,9.8,0.54285717,0.25,83.6125,0.41965795,0.6,0.6470588235294118,0.47368421052631576,0.3333333333333333,0,R
669357,15.89034,0.33282444,0.25,85.15833,-0.04245331,0.7,0.6326530612244898,0.2271186440677966,0.21414538310412573,1,L
682829,17.464436,0.41182366,0.25,93.13636,0.5069624,0.8,0.7454545454545455,0.23893805309734514,0.2776898734177215,1,L
542303,17.440945,0.37599206,0.25,84.82667,0.7503779,0.5,0.5111111111111111,0.28019323671497587,0.2711988304093567,2,R
657656,15.114882,0.38075313,0.25,83.875,0.3087694,0.5,0.5294117647058824,0.28287841191067,0.2450638792102207,0,R
694371,9.0,0.5,0.25,84.03333,1.3038718,0.8,1.0,0.6666666666666666,0.4,4,R
665161,14.756579,0.37794614,0.3053,76.753845,0.2309263,0.7,0.75,0.3215962441314554,0.27532869296210366,1,R
669257,17.689157,0.336091,0.3241,82.09,1.0010223,0.6,0.574468085106383,0.24415584415584415,0.2707948243992606,2,R
695506,13.767858,0.2631579,0.25,88.935715,-0.40877348,0.5,0.58,0.1919191919191919,0.19850187265917604,0,L
691594,10.933735,0.2972973,0.32653847,82.18421,0.38517714,0.4,0.4473684210526316,0.23497267759562843,0.26811594202898553,2,R
677594,16.26616,0.39161965,0.32491666,87.48947,0.40065154,0.6,0.6842105263157895,0.2919020715630885,0.2805755395683453,1,R
543877,12.973064,0.28638497,0.28184617,80.30556,-1.0867858,0.3,0.4857142857142857,0.19838056680161945,0.23227752639517346,0,R
691011,11.447369,0.2777778,0.25,86.25,-0.96260726,0.5,0.4117647058823529,0.14814814814814814,0.21333333333333335,1,L
700932,13.9430895,0.3272311,0.25,88.0,0.74793124,0.6,0.56,0.22058823529411764,0.24126984126984127,0,L
691406,16.13308,0.33614865,0.25,85.7,1.0966115,0.9,0.7777777777777778,0.2795275590551181,0.27323943661971833,7,R
680574,17.442509,0.36466774,0.25,83.542854,-0.026112042,0.6,0.5,0.2834008097165992,0.2379182156133829,0,R
663368,14.140562,0.33474576,0.25,88.0,-0.33526295,0.1,0.23076923076923078,0.2641509433962264,0.21263157894736842,0,R
665926,15.300653,0.31583405,0.25,82.22857,-0.5229119,0.4,0.5576923076923077,0.24892703862660945,0.2525684931506849,0,L
669127,15.068889,0.33590308,0.13207692,83.39,0.20673291,0.6,0.72,0.26573426573426573,0.24614065180102915,0,R
676439,11.168831,0.30769232,0.3083,81.94444,-1.876574,0.6,0.4666666666666667,0.08823529411764706,0.22058823529411764,1,L
694497,14.24468,0.28653294,0.25,85.77857,-0.5172802,0.3,0.4074074074074074,0.07608695652173914,0.23640167364016737,0,L
683734,15.411085,0.33240223,0.30841666,81.61579,0.28540233,0.7,0.6111111111111112,0.2929782082324455,0.2506415739948674,1,R
668715,16.615534,0.33530906,0.25,80.675,0.07515529,1.0,0.7169811320754716,0.27872340425531916,0.24926900584795322,12,R
664034,14.269474,0.3365984,0.25,79.95238,-0.31781182,0.5,0.5333333333333333,0.26506024096385544,0.2636127917026793,1,R
669477,12.733083,0.31954888,0.25,85.19,0.0077860467,0.7,0.6304347826086957,0.2532467532467532,0.23595505617977527,2,R
694208,11.485714,0.34745762,0.25,84.41428,0.6918037,0.1,0.4583333333333333,0.1,0.28160919540229884,0,L
606115,14.377309,0.32544377,0.35036364,78.21,-0.15480387,0.5,0.7142857142857143,0.26148409893992935,0.24643584521384929,3,R
678218,13.548388,0.3272727,0.25,79.207695,0.8516016,0.6,0.5,0.2222222222222222,0.26666666666666666,1,L
667670,15.789474,0.39328277,0.25,88.0,1.0441384,0.6,0.5128205128205128,0.2860310421286031,0.2623951182303585,0,R
